MT    41
1  1  -1.461  0.743  
34
0.03625 -5.0178e-04 2.9588e-04 2.4310e-03 -2.1903e-03 -1.3819e-03 1.5271e-03 -2.7464e-04 3.9315e-04 1.2867e-04 1.2867e-04 2.0399e-04 2.0399e-04 9.1829e-05 9.1829e-05 9.1829e-05 9.1829e-05 
0.02454 -4.0048e-04 3.2345e-04 2.0062e-03 -1.9659e-03 -1.0877e-03 1.2557e-03 -2.4921e-04 4.0084e-04 9.4782e-05 9.4782e-05 1.6379e-04 1.6379e-04 8.2547e-05 8.2547e-05 8.2547e-05 8.2547e-05 
0.01661 -2.9766e-04 3.1538e-04 1.6209e-03 -1.7156e-03 -8.6061e-04 1.0594e-03 -2.6283e-04 3.0570e-04 1.1532e-04 1.1532e-04 1.9532e-04 1.9532e-04 8.5387e-05 8.5387e-05 8.5387e-05 8.5387e-05 
0.01124 -1.9008e-04 2.6803e-04 1.2147e-03 -1.3791e-03 -6.9628e-04 8.7450e-04 -1.4842e-04 2.4602e-04 1.0211e-04 1.0211e-04 1.5952e-04 1.5952e-04 8.3545e-05 8.3545e-05 8.3545e-05 8.3545e-05 
0.00761 -8.3989e-05 1.7830e-04 8.5272e-04 -1.1399e-03 -5.1500e-04 6.7154e-04 -1.4486e-04 2.0662e-04 7.6262e-05 7.6262e-05 7.0214e-05 7.0214e-05 4.4286e-05 4.4286e-05 4.4286e-05 4.4286e-05 
0.00515 -5.0697e-05 1.4394e-04 6.1808e-04 -9.6416e-04 -3.9258e-04 5.2285e-04 -9.0357e-05 1.3395e-04 7.8537e-05 7.8537e-05 6.5139e-05 6.5139e-05 5.3581e-05 5.3581e-05 5.3581e-05 5.3581e-05 
0.00349 -4.0315e-05 1.0656e-04 4.4950e-04 -7.5381e-04 -3.0864e-04 4.2194e-04 -7.1846e-05 9.5546e-05 6.5791e-05 6.5791e-05 6.9377e-05 6.9377e-05 3.9299e-05 3.9299e-05 3.9299e-05 3.9299e-05 
0.00236 -3.2211e-05 6.8335e-05 3.1234e-04 -5.6336e-04 -2.6204e-04 3.4069e-04 -5.2236e-05 8.6385e-05 5.8781e-05 5.8781e-05 5.9409e-05 5.9409e-05 3.1840e-05 3.1840e-05 3.1840e-05 3.1840e-05 
0.00160 -5.4639e-05 4.6673e-05 2.2426e-04 -4.0023e-04 -2.1762e-04 2.5858e-04 -7.4676e-05 6.5150e-05 5.4152e-05 5.4152e-05 4.7950e-05 4.7950e-05 3.4276e-05 3.4276e-05 3.4276e-05 3.4276e-05 
0.00108 -5.3328e-05 3.3492e-05 1.7023e-04 -2.9452e-04 -1.8110e-04 1.9654e-04 -8.9087e-05 6.6310e-05 4.5897e-05 4.5897e-05 5.6549e-05 5.6549e-05 3.1516e-05 3.1516e-05 3.1516e-05 3.1516e-05 
0.00073 -4.8200e-05 2.5438e-05 1.3696e-04 -2.2622e-04 -1.5357e-04 1.5184e-04 -9.9387e-05 7.0862e-05 3.5186e-05 3.5186e-05 7.0046e-05 7.0046e-05 2.5784e-05 2.5784e-05 2.5784e-05 2.5784e-05 
0.00049 -4.1203e-05 2.0530e-05 1.1649e-04 -1.8192e-04 -1.3347e-04 1.2011e-04 -1.0666e-04 7.7072e-05 2.2828e-05 2.2828e-05 8.1129e-05 8.1129e-05 1.8766e-05 1.8766e-05 1.8766e-05 1.8766e-05 
2  2  -1.767  -3.646  
35
194.14919 3.7664e-02 -4.2008e-02 1.0724e-01 -1.2607e-01 -1.4307e-01 1.7090e-01 -4.4026e-02 4.2714e-02 3.8654e-03 3.8654e-03 3.8413e-03 3.8413e-03 3.8413e-03 3.8413e-03 4.6770e-03 4.6770e-03 
131.41474 2.8671e-02 -3.4771e-02 9.1583e-02 -9.9004e-02 -1.1739e-01 1.3587e-01 -3.7053e-02 3.4554e-02 3.1185e-03 3.1185e-03 3.1123e-03 3.1123e-03 3.1123e-03 3.1123e-03 3.8152e-03 3.8152e-03 
