MT    42
1  1  -2.671  19.713  
31
0.00761 6.5289e-04 -3.2470e-03 3.9546e-03 -4.2838e-03 -1.4421e-03 1.2519e-03 6.9346e-04 -3.9979e-04 3.0759e-04 3.0759e-04 4.8067e-04 4.8067e-04 1.4272e-04 1.4272e-04 1.4272e-04 1.4272e-04 
0.00515 -1.5732e-04 -2.7197e-03 3.2516e-03 -3.5859e-03 -1.3337e-03 9.2233e-04 6.3693e-04 -3.8391e-04 2.7994e-04 2.7994e-04 4.4620e-04 4.4620e-04 1.3932e-04 1.3932e-04 1.3932e-04 1.3932e-04 
0.00349 -9.9373e-04 -1.9281e-03 2.6206e-03 -2.9687e-03 -1.1970e-03 6.7211e-04 6.4248e-04 -4.0295e-04 6.9091e-04 6.9091e-04 4.2343e-04 4.2343e-04 1.2844e-04 1.2844e-04 1.2844e-04 1.2844e-04 
4  4  -2.456  11.530  
28
40.75393 -9.6764e-03 3.8410e-02 6.1239e-02 -2.1524e-01 -3.5762e-02 1.5983e-01 1.2616e-02 -2.6622e-02 6.5904e-03 6.5904e-03 7.6578e-03 7.6578e-03 7.6578e-03 7.6578e-03 4.8624e-03 4.8624e-03 
27.58532 -7.9065e-03 2.6395e-02 4.4485e-02 -1.5393e-01 -2.5401e-02 1.1294e-01 8.9433e-03 -1.9988e-02 4.6511e-03 4.6511e-03 5.4477e-03 5.4477e-03 5.4477e-03 5.4477e-03 3.5243e-03 3.5243e-03 
18.67181 -6.0019e-03 1.9573e-02 3.1969e-02 -1.0998e-01 -1.8534e-02 8.0863e-02 6.7063e-03 -1.4597e-02 3.3895e-03 3.3895e-03 3.8990e-03 3.8990e-03 3.8990e-03 3.8990e-03 2.5554e-03 2.5554e-03 
12.63848 -5.1757e-03 1.3933e-02 2.2438e-02 -7.8857e-02 -1.3631e-02 5.7376e-02 5.0136e-03 -1.0819e-02 2.4436e-03 2.4436e-03 2.7814e-03 2.7814e-03 2.7814e-03 2.7814e-03 1.8563e-03 1.8563e-03 
8.55467 -4.7714e-03 1.0311e-02 1.6063e-02 -5.6517e-02 -9.9832e-03 4.0667e-02 3.6950e-03 -8.2392e-03 1.8086e-03 1.8086e-03 1.9841e-03 1.9841e-03 1.9841e-03 1.9841e-03 1.3612e-03 1.3612e-03 
5.79044 -3.2315e-03 7.6471e-03 1.1248e-02 -4.0296e-02 -7.3669e-03 2.9217e-02 3.0599e-03 -6.0036e-03 1.3046e-03 1.3046e-03 1.4202e-03 1.4202e-03 1.4202e-03 1.4202e-03 9.9744e-04 9.9744e-04 
3.91941 -2.7371e-03 5.5202e-03 8.2875e-03 -2.8416e-02 -5.4121e-03 2.0013e-02 2.2806e-03 -4.3187e-03 9.4535e-04 9.4535e-04 9.9090e-04 9.9090e-04 9.9090e-04 9.9090e-04 7.0437e-04 7.0437e-04 
2.65295 -2.4671e-03 4.0121e-03 6.6463e-03 -1.9789e-02 -4.6009e-03 1.3525e-02 1.9219e-03 -3.2336e-03 6.9411e-04 6.9411e-04 6.9077e-04 6.9077e-04 6.9077e-04 6.9077e-04 5.1315e-04 5.1315e-04 
1.79571 -2.1998e-03 3.1675e-03 5.9184e-03 -1.3722e-02 -4.4159e-03 9.2474e-03 1.6581e-03 -2.3818e-03 5.3140e-04 5.3140e-04 4.9500e-04 4.9500e-04 4.9500e-04 4.9500e-04 3.8174e-04 3.8174e-04 
1.21547 -1.7640e-03 2.4346e-03 5.4251e-03 -9.8257e-03 -4.3361e-03 6.3267e-03 1.4703e-03 -1.8816e-03 4.0663e-04 4.0663e-04 3.7113e-04 3.7113e-04 3.7113e-04 3.7113e-04 2.9958e-04 2.9958e-04 
0.82272 -1.4888e-03 2.1407e-03 4.9898e-03 -7.2758e-03 -4.3451e-03 4.6169e-03 1.2695e-03 -1.5358e-03 3.3574e-04 3.3574e-04 2.9916e-04 2.9916e-04 2.9916e-04 2.9916e-04 2.4880e-04 2.4880e-04 
0.55688 -1.2501e-03 1.8171e-03 4.5438e-03 -5.7157e-03 -4.1782e-03 3.6160e-03 1.0498e-03 -1.4178e-03 2.8091e-04 2.8091e-04 2.5408e-04 2.5408e-04 2.5408e-04 2.5408e-04 2.1855e-04 2.1855e-04 
0.37694 -7.6385e-04 1.6116e-03 3.9178e-03 -4.5729e-03 -3.8588e-03 2.9897e-03 7.6767e-04 -1.2482e-03 2.2940e-04 2.2940e-04 2.1687e-04 2.1687e-04 2.1687e-04 2.1687e-04 1.8722e-04 1.8722e-04 
0.25514 -5.9428e-04 1.0937e-03 3.5245e-03 -3.7462e-03 -3.4240e-03 2.5223e-03 5.5005e-04 -8.2967e-04 1.7712e-04 1.7712e-04 1.8708e-04 1.8708e-04 1.8708e-04 1.8708e-04 1.4403e-04 1.4403e-04 
0.17270 -1.7164e-05 1.1054e-03 2.9110e-03 -3.3021e-03 -2.8977e-03 2.1574e-03 3.6052e-04 -6.4783e-04 1.5442e-04 1.5442e-04 1.5951e-04 1.5951e-04 1.5951e-04 1.5951e-04 1.1456e-04 1.1456e-04 
0.11689 7.3325e-05 8.2604e-04 2.0435e-03 -2.7253e-03 -2.6287e-03 2.0223e-03 1.5474e-04 -6.3899e-04 1.1765e-04 1.1765e-04 1.3445e-04 1.3445e-04 1.3445e-04 1.3445e-04 1.0337e-04 1.0337e-04 
